series,mae,rmse,mape,actual_1,predicted_1,error_1,actual_2,predicted_2,error_2,actual_3,predicted_3,error_3,actual_4,predicted_4,error_4,actual_5,predicted_5,error_5,actual_6,predicted_6,error_6,actual_7,predicted_7,error_7,actual_8,predicted_8,error_8,actual_9,predicted_9,error_9,actual_10,predicted_10,error_10,actual_11,predicted_11,error_11,actual_12,predicted_12,error_12,actual_13,predicted_13,error_13,actual_14,predicted_14,error_14,actual_15,predicted_15,error_15,actual_16,predicted_16,error_16,actual_17,predicted_17,error_17,actual_18,predicted_18,error_18,actual_19,predicted_19,error_19,actual_20,predicted_20,error_20,actual_21,predicted_21,error_21,actual_22,predicted_22,error_22,actual_23,predicted_23,error_23,actual_24,predicted_24,error_24
series_15,372.3637388745944,386.7274387120592,95.69387447158296,168.0,17.524314880371094,-150.4756851196289,0.0,16.09115219116211,16.09115219116211,350.0,15.188127517700195,-334.8118724822998,413.0,15.612005233764648,-397.38799476623535,459.0,16.1605224609375,-442.8394775390625,383.0,28.960887908935547,-354.03911209106445,414.0,27.700294494628906,-386.2997055053711,460.0,13.937506675720215,-446.0624933242798,276.0,15.94402027130127,-260.05597972869873,460.0,14.762710571289062,-445.23728942871094,460.0,17.00110626220703,-442.99889373779297,414.0,13.754828453063965,-400.24517154693604,414.0,14.63102912902832,-399.3689708709717,414.0,16.656755447387695,-397.3432445526123,414.0,16.39291763305664,-397.60708236694336,322.0,12.409194946289062,-309.59080505371094,506.0,14.847413063049316,-491.1525869369507,460.0,15.537663459777832,-444.46233654022217,450.0,17.039426803588867,-432.96057319641113,403.0,17.074108123779297,-385.9258918762207,381.0,17.09598731994629,-363.9040126800537,505.0,6.912134647369385,-498.0878653526306,340.0,14.126018524169922,-325.8739814758301,431.0,17.092445373535156,-413.90755462646484
series_16,301.1232729492188,343.61892710167905,36.686260911518815,993.698,651.1846313476562,-342.51336865234373,990.553,757.3111572265625,-233.2418427734375,769.968,692.8553466796875,-77.11265332031246,800.621,806.4334106445312,5.812410644531269,497.319,782.4359130859375,285.1169130859375,447.449,832.6618041992188,385.21280419921874,414.538,870.1626586914062,455.62465869140624,518.466,880.0548095703125,361.5888095703125,717.188,970.364501953125,253.176501953125,669.723,949.3846435546875,279.66164355468754,571.189,961.9685668945312,390.7795668945313,644.179,906.9769897460938,262.7979897460938,961.216,1048.728271484375,87.51227148437499,833.622,975.725830078125,142.10383007812504,769.362,1004.9464721679688,235.58447216796878,728.53,1069.2923583984375,340.7623583984375,875.244,1097.62841796875,222.38441796874997,1253.816,1038.883056640625,-214.93294335937503,1361.068,1277.816162109375,-83.25183789062498,1426.627,1022.3517456054688,-404.2752543945312,1423.474,1124.0123291015625,-299.46167089843743,1909.285,1237.7220458984375,-671.5629541015626,1892.796,1354.85400390625,-537.94199609375,1760.155,1105.609619140625,-654.545380859375
series_17,2477.2178020833326,3018.118757737682,6.101222578080023,35880.55,34286.1484375,-1594.401562500003,36122.85,34598.1796875,-1524.6703124999985,37540.45,35817.6328125,-1722.817187499997,35300.602,37022.21875,1721.616750000001,39457.801,37722.54296875,-1735.2580312499995,41941.002,38877.43359375,-3063.5684062500004,42147.4,37903.4609375,-4243.9390625000015,41241.3,39448.6796875,-1792.620312500003,40982.5,39223.36328125,-1759.13671875,43630.4,38785.3203125,-4845.0796875000015,35666.817,36638.84375,972.0267499999973,37546.081,34223.59765625,-3322.4833437499983,39195.643,34958.25390625,-4237.389093749996,36343.45,35451.49609375,-891.9539062499971,43460.75,35911.546875,-7549.203125,38325.45,37022.296875,-1303.153124999997,40559.45,38244.28125,-2315.168749999997,42499.05,38758.76171875,-3740.288281250003,40595.142,39533.90625,-1061.2357499999998,40256.2,40039.9140625,-216.2859374999971,39544.33,41173.0859375,1628.7559374999983,44226.6,39152.69921875,-5073.9007812499985,39784.051,36738.4609375,-3045.5900624999995,34800.05,34892.734375,92.68437499999709
series_18,27.310369078318278,36.70458595935065,504.6726478887936,103.624,47.566375732421875,-56.05762426757812,0.466,47.45794677734375,46.99194677734375,162.132,47.59232711791992,-114.53967288208008,0.0,47.26232147216797,47.26232147216797,52.0,49.221073150634766,-2.7789268493652344,40.0,45.97516632080078,5.975166320800781,92.288,49.143211364746094,-43.1447886352539,86.0,50.41679000854492,-35.58320999145508,37.0,49.55362319946289,12.55362319946289,55.0,56.687137603759766,1.6871376037597656,52.0,47.52320861816406,-4.4767913818359375,15.0,50.98081970214844,35.98081970214844,40.0,51.55504608154297,11.555046081542969,76.0,50.63161087036133,-25.368389129638672,57.0,47.75574493408203,-9.244255065917969,55.0,49.99852752685547,-5.001472473144531,17.0,63.438114166259766,46.438114166259766,75.397,53.61367416381836,-21.783325836181646,38.0,45.84740447998047,7.847404479980469,15.0,51.74384307861328,36.74384307861328,65.0,49.749305725097656,-15.250694274902344,60.0,48.72014236450195,-11.279857635498047,20.0,46.03822708129883,26.038227081298828,18.0,49.8661994934082,31.866199493408203
series_19,265.09497038411456,353.5272531975992,3.5035734757713204,8325.474638,7526.6083984375,-798.8662395624997,7105.152174,7613.55859375,508.40641975000017,7660.865942,7610.7099609375,-50.15598106250036,7584.525362,7564.99658203125,-19.528779968750314,7113.206522,7592.3271484375,479.1206264374996,7943.831522,7673.576171875,-270.2553501250004,7308.126812,7415.1474609375,107.02064893749957,7359.206522,7472.3212890625,113.1147670624996,8097.311594,7652.818359375,-444.4932346249998,7655.496377,7577.65771484375,-77.8386621562504,7052.597826,7481.4404296875,428.84260368749983,6943.246377,7546.18798828125,602.9416112812496,8245.001812,7596.3984375,-648.6033745000004,7224.516304,7715.68115234375,491.16484834375024,7600.804348,7476.02880859375,-124.77553940624966,7980.168478,7530.32373046875,-449.8447475312496,7479.54529,7548.0771484375,68.53185843749998,7818.827899,7845.67919921875,26.85130021875011,7476.471014,7597.65380859375,121.18279459375026,7341.722826,7456.27001953125,114.54719353124983,7346.5,7666.8212890625,320.3212890625,7594.860507,7673.86962890625,79.00912190624967,7388.097826,7378.72119140625,-9.376634593750168,7424.096014,7416.6103515625,-7.485662437499741
series_20,127.48979093869526,218.8047869455164,897.9554551516338,0.0,-7.137364387512207,-7.137364387512207,0.0,1.5812718868255615,1.5812718868255615,0.0,1.5116698741912842,1.5116698741912842,0.0,78.76300811767578,78.76300811767578,0.0,60.6921501159668,60.6921501159668,0.0,-0.9638781547546387,-0.9638781547546387,0.0,-0.5648962259292603,-0.5648962259292603,0.0,36.58746337890625,36.58746337890625,0.0,249.6831817626953,249.6831817626953,0.0,3.220407724380493,3.220407724380493,0.0,266.1723327636719,266.1723327636719,0.0,126.35673522949219,126.35673522949219,0.0,34.925262451171875,34.925262451171875,0.0,113.090087890625,113.090087890625,0.0,33.04916000366211,33.04916000366211,0.0,586.1448364257812,586.1448364257812,0.0,557.3683471679688,557.3683471679688,0.0,65.703369140625,65.703369140625,21.82,59.33091354370117,37.51091354370117,14.04,1.5334692001342773,-12.506530799865722,24.54,296.1092834472656,271.5692834472656,12.84,-0.8525903224945068,-13.692590322494507,12.8,501.9632568359375,489.1632568359375,12.84,1.0430151224136353,-11.796984877586365
series_21,35012.91859635416,36245.93505112733,47.78034178300551,109650.29,110774.0,1123.7100000000064,69955.449,109730.9453125,39775.49631250001,77155.506,107680.5,30524.994000000006,74787.895,107350.65625,32562.761249999996,83634.303,113643.78125,30009.47825,84054.542,115317.3203125,31262.7783125,75322.827,110531.0703125,35208.243312499995,74392.498,114004.25,39611.75199999999,65717.583,112891.3671875,47173.7841875,70424.906,112228.8046875,41803.8986875,58911.368,105392.609375,46481.241375,66642.052,107066.4140625,40424.362062500004,74901.666,115466.6953125,40565.0293125,65724.984,106610.234375,40885.250375,83862.728,105176.328125,21313.600124999997,82085.385,111273.875,29188.490000000005,86924.126,118269.1953125,31345.069312499996,90027.159,119306.890625,29279.731625,79365.305,116305.796875,36940.49187500001,72411.736,114453.5390625,42041.803062499996,72562.738,117729.0703125,45166.3323125,74926.653,110877.09375,35950.440749999994,71353.802,105665.34375,34311.541750000004,70307.273,107667.0390625,37359.7660625
series_22,253.95954964192705,288.2146164727595,22.43314054817157,1325.421,1328.3160400390625,2.895040039062451,1044.632,1392.972412109375,348.34041210937494,1145.954,1368.7596435546875,222.80564355468755,928.868,1366.3980712890625,437.53007128906245,1110.286,1381.0577392578125,270.77173925781244,946.963,1424.9593505859375,477.99635058593753,1067.264,1389.252685546875,321.9886855468751,1357.833,1370.8924560546875,13.059456054687416,1120.539,1362.449951171875,241.910951171875,1339.912,1536.8726806640625,196.96068066406247,1795.108,1444.5152587890625,-350.59274121093745,1074.414,1326.5106201171875,252.0966201171875,1309.406,1506.0609130859375,196.65491308593755,1192.081,1394.28857421875,202.2075742187501,1205.372,1365.2723388671875,159.90033886718743,1089.777,1667.066650390625,577.289650390625,1317.378,1391.8255615234375,74.44756152343757,1253.639,1431.259033203125,177.6200332031251,1135.416,1491.563720703125,356.14772070312506,1257.414,1410.26025390625,152.84625390625,1231.854,1433.5618896484375,201.70788964843746,1087.288,1481.8126220703125,394.5246220703125,1259.96,1415.6446533203125,155.68465332031246,1169.379,1478.4285888671875,309.0495888671876
series_23,1.4409208297729492,1.4636200845793614,,0.0,-2.0706615447998047,-2.0706615447998047,0.0,-1.642913818359375,-1.642913818359375,0.0,-1.357748031616211,-1.357748031616211,0.0,-1.5003299713134766,-1.5003299713134766,0.0,-1.7854957580566406,-1.7854957580566406,0.0,-1.642913818359375,-1.642913818359375,0.0,-1.5003299713134766,-1.5003299713134766,0.0,-1.2151641845703125,-1.2151641845703125,0.0,-1.357748031616211,-1.357748031616211,0.0,-1.357748031616211,-1.357748031616211,0.0,-1.642913818359375,-1.642913818359375,0.0,-1.2151641845703125,-1.2151641845703125,0.0,-1.2151641845703125,-1.2151641845703125,0.0,-1.5003299713134766,-1.5003299713134766,0.0,-1.2151641845703125,-1.2151641845703125,0.0,-1.0725822448730469,-1.0725822448730469,0.0,-1.2151641845703125,-1.2151641845703125,0.0,-1.2151641845703125,-1.2151641845703125,0.0,-1.357748031616211,-1.357748031616211,0.0,-1.0725822448730469,-1.0725822448730469,0.0,-1.7854957580566406,-1.7854957580566406,0.0,-1.7854957580566406,-1.7854957580566406,0.0,-1.642913818359375,-1.642913818359375,0.0,-1.2151641845703125,-1.2151641845703125
series_24,2186.961508544922,3900.0005575705122,25.67589107972143,5085.5,2857.804931640625,-2227.695068359375,5405.395,3112.046875,-2293.3481250000004,3995.957,2905.739990234375,-1090.2170097656249,3617.969,3082.001220703125,-535.967779296875,3722.406,3367.240478515625,-355.16552148437495,3142.5,3358.09765625,215.59765625,3214.456,3396.990478515625,182.53447851562487,3466.973,3409.52587890625,-57.447121093749956,3046.923,3307.752197265625,260.8291972656252,3508.0,3721.87744140625,213.87744140625,2913.0,3785.98828125,872.98828125,3520.752,3913.37158203125,392.61958203125005,3920.868,3907.02685546875,-13.841144531249938,3539.7,3528.8154296875,-10.884570312499818,3495.0,3697.615966796875,202.615966796875,3568.554,3885.79248046875,317.2384804687499,3983.458,3837.75244140625,-145.70555859375008,5693.357,3879.122314453125,-1814.234685546875,6918.4,3576.557373046875,-3341.8426269531246,7818.6,4051.35888671875,-3767.2411132812504,8067.0,3822.59423828125,-4244.40576171875,12209.593,4337.86279296875,-7871.730207031251,14921.1,3827.203125,-11093.896875,15758.4,4793.248046875,-10965.151953125
series_25,7695.742359375002,8922.308543187588,9.503164550742776,84644.1,86790.90625,2146.806249999994,80229.038,86990.6484375,6761.6104374999995,84696.498,85078.859375,382.36137499999313,76797.685,85628.65625,8830.971250000002,82196.9,87221.9453125,5025.045312500006,83285.119,89742.28125,6457.162249999994,82782.08,91481.6796875,8699.599687499998,85585.511,88792.171875,3206.6608750000014,80113.508,93766.2578125,13652.749812499998,93704.7,95171.9375,1467.237500000003,83863.9,94620.046875,10756.146875000006,83504.0,86438.03125,2934.03125,86459.4,92856.375,6396.975000000006,79525.895,90288.5546875,10762.659687499996,88110.0,85874.8203125,-2235.1796875,80182.8,91092.359375,10909.559374999997,81096.7,91690.9296875,10594.229687500003,83274.815,92176.8203125,8902.005312499998,80676.2,92562.75,11886.550000000003,81353.8,89435.625,8081.824999999997,81954.1,96260.015625,14305.915624999994,93130.2,96312.125,3181.925000000003,85161.9,93480.6015625,8318.701562500006,72440.6,91242.5078125,18801.907812499994
series_26,11.011684266408283,13.629042347684331,36.33732166061754,39.864,41.40892791748047,1.5449279174804715,31.841,37.80725860595703,5.96625860595703,69.077,42.91563415527344,-26.16136584472656,33.307,42.26932907104492,8.96232907104492,35.352,40.62434387207031,5.272343872070316,36.322,39.78955841064453,3.4675584106445285,47.556,41.348960876464844,-6.207039123535154,41.636,38.18417739868164,-3.451822601318362,18.464,41.84699249267578,23.382992492675783,16.544,40.317317962646484,23.773317962646484,16.22,40.18727111816406,23.967271118164064,28.5,40.85505676269531,12.355056762695312,65.827,45.04268264770508,-20.78431735229492,28.0,41.75788116455078,13.757881164550781,31.21,36.696617126464844,5.486617126464843,54.41,37.5987548828125,-16.811245117187497,33.548,37.83588790893555,4.287887908935545,43.627,41.38682174682617,-2.2401782531738306,46.644,39.530975341796875,-7.113024658203123,32.592,40.64881134033203,8.056811340332033,35.687,43.36799240112305,7.680992401123049,60.594,37.33399200439453,-23.26000799560547,34.506,39.93360137939453,5.427601379394531,32.997,37.85857391357422,4.861573913574219
series_27,1103.5574531510415,1295.7151612911239,4.881163157532118,24430.71196,21559.474609375,-2871.2373506250005,20347.91304,22765.416015625,2417.5029756250005,24439.76449,23145.134765625,-1294.6297243750014,24491.30978,22899.51953125,-1591.7902487499996,22986.0308,23332.904296875,346.87349687499955,24739.17935,23350.275390625,-1388.9039593749985,23485.0942,23039.978515625,-445.11568437499955,22502.88949,21850.38671875,-652.5027712500014,22666.80978,22839.205078125,172.3952981250004,24396.95652,22935.51953125,-1461.4369887499997,21346.56159,22427.701171875,1081.1395818749988,19320.91486,21358.025390625,2037.1105306249992,21137.89312,22022.486328125,884.5932081249994,20742.48913,22325.44921875,1582.9600887499982,24003.90942,23019.78515625,-984.12426375,24413.72464,23507.26171875,-906.4629212500004,23904.72826,23102.39453125,-802.3337287499999,25010.57065,23377.939453125,-1632.6311968750015,22279.05978,23023.7890625,744.7292825000004,22516.19022,22411.57421875,-104.61600125000041,21844.02899,22531.1796875,687.1506975000011,21540.51449,22802.76171875,1262.2472287499986,22638.87319,21774.923828125,-863.9493618749984,20717.08877,20448.146484375,-268.9422856249985
series_28,9771.764357910157,10239.04610280374,1513.561674662529,868.36,5245.06982421875,4376.70982421875,600.84,6874.888671875,6274.048671875,415.01,6046.52734375,5631.51734375,325.35,8883.34765625,8557.99765625,1044.99,11543.2548828125,10498.2648828125,2082.72,10488.849609375,8406.129609375,2478.12,9881.2021484375,7403.0821484375,3202.5,9744.5927734375,6542.0927734375,355.58,13920.142578125,13564.562578125,1748.56,9177.3720703125,7428.8120703125005,930.37,9170.3564453125,8239.9864453125,1143.1,13047.87890625,11904.77890625,557.64,9088.96875,8531.32875,254.44,10845.06640625,10590.62640625,829.09,12282.669921875,11453.579921875,1897.04,11369.3095703125,9472.2695703125,190.01,14016.0625,13826.0525,0.0,10290.4775390625,10290.4775390625,778.39,12100.748046875,11322.358046875,981.17,15369.873046875,14388.703046875,1528.74,12949.3017578125,11420.5617578125,2048.94,12020.8310546875,9971.8910546875,2422.0,9202.8818359375,6780.8818359375,921.9,18567.53125,17645.63125
series_29,6592.120395833333,8001.961549074475,5.787643198312151,115182.424,102500.375,-12682.048999999999,106630.188,102613.3046875,-4016.8833124999946,118041.198,101838.9140625,-16202.283937500004,111838.877,101761.8203125,-10077.056687499993,117066.297,106592.1171875,-10474.179812500006,117543.915,108447.1875,-9096.727499999994,113704.744,109492.15625,-4212.587750000006,114243.165,106978.015625,-7265.149374999994,101640.501,106259.1484375,4618.647437499996,101366.413,104509.875,3143.4619999999995,101324.266,101820.4453125,496.17931249999674,100200.38,103050.3203125,2849.9403124999953,124008.456,105245.2890625,-18763.166937500006,103681.974,105034.7578125,1352.783812499998,112927.023,106172.6640625,-6754.358937500001,113169.674,104641.1171875,-8528.556812499999,109515.704,108316.0703125,-1199.633687499998,116704.723,109831.8359375,-6872.887062499998,116593.88,110961.578125,-5632.301875000005,114593.477,109723.0546875,-4870.422312499999,113993.376,108250.2109375,-5743.165062500004,113274.711,106394.2109375,-6880.500062499996,106221.056,105764.4140625,-456.64193749999686,98712.152,104733.4765625,6021.324562499998
series_30,592.6824868570963,646.6623452734523,22.532786334313368,2030.792,1868.9146728515625,-161.87732714843742,1987.343,1946.7120361328125,-40.630963867187575,2152.102,2055.309814453125,-96.79218554687486,2058.288,1885.3634033203125,-172.9245966796875,2458.871,2058.59375,-400.2772500000001,2509.382,1916.88134765625,-592.5006523437501,2562.016,1963.06103515625,-598.9549648437501,2662.339,1930.4613037109375,-731.8776962890624,2569.176,1861.548095703125,-707.6279042968749,2464.756,1885.6712646484375,-579.0847353515624,2696.762,1919.76806640625,-776.9939335937502,2514.023,2084.780029296875,-429.24297070312514,2578.678,2042.7567138671875,-535.9212861328124,2769.562,2013.6796875,-755.8823124999999,2551.183,1922.4442138671875,-628.7387861328125,2515.783,1851.70703125,-664.0759687499999,2673.238,1947.747314453125,-725.4906855468748,3027.932,1853.3485107421875,-1174.5834892578123,2609.783,1839.140869140625,-770.6421308593749,2821.954,2056.328125,-765.6258750000002,2746.229,1993.437744140625,-752.7912558593748,2682.474,2027.5006103515625,-654.9733896484377,2842.284,1971.9251708984375,-870.3588291015626,2445.078,1808.5675048828125,-636.5104951171875
series_31,4.870590982182573,8.376360539791957,15.066032409667967,0.0,0.17285026609897614,0.17285026609897614,0.0,-0.04064391925930977,-0.04064391925930977,0.0,-0.23545698821544647,-0.23545698821544647,0.0,-0.038668595254421234,-0.038668595254421234,0.0,0.1146848276257515,0.1146848276257515,0.0,-0.16500899195671082,-0.16500899195671082,0.0,1.5982639789581299,1.5982639789581299,0.0,0.9404000639915466,0.9404000639915466,0.0,-0.07457710057497025,-0.07457710057497025,0.0,0.06793716549873352,0.06793716549873352,0.0,1.3593151569366455,1.3593151569366455,0.0,-0.29799002408981323,-0.29799002408981323,0.0,-0.15606689453125,-0.15606689453125,0.0,-0.17751136422157288,-0.17751136422157288,0.0,16.70378303527832,16.70378303527832,0.0,15.124612808227539,15.124612808227539,0.0,2.7271957397460938,2.7271957397460938,0.0,12.063210487365723,12.063210487365723,0.0,5.642797946929932,5.642797946929932,0.0,4.297460079193115,4.297460079193115,0.0,14.664403915405273,14.664403915405273,0.0,19.049222946166992,19.049222946166992,0.0,19.675518035888672,19.675518035888672,10.0,8.493396759033203,-1.5066032409667969
series_32,1159.5188014322916,1343.712789441771,20.35245997357544,8945.7,6175.95361328125,-2769.7463867187507,8786.0,6164.76611328125,-2621.23388671875,8332.8,6230.0537109375,-2102.7462890624993,8088.4,6196.68994140625,-1891.7100585937496,6465.5,5653.83740234375,-811.66259765625,4322.6,5523.234375,1200.6343749999996,4286.0,6264.4052734375,1978.4052734375,5043.8,6193.15478515625,1149.3547851562498,5210.2,5838.009765625,627.8097656250002,5354.289,5393.595703125,39.30670312500024,4395.8,5325.0537109375,929.2537109374998,4212.5,5416.87841796875,1204.37841796875,4634.2,5663.89990234375,1029.6999023437502,4388.1,5637.8037109375,1249.7037109374996,4524.6,5940.47509765625,1415.8750976562496,4067.0,5051.96630859375,984.96630859375,4220.9,5146.84130859375,925.9413085937504,5306.5,5663.47998046875,356.97998046875,5811.4,5103.95263671875,-707.4473632812496,6144.5,5291.3115234375,-853.1884765625,5943.2,5478.20751953125,-464.9924804687498,6104.9,5867.81787109375,-237.08212890624964,6622.3,5674.5634765625,-947.7365234375002,6545.5,5216.904296875,-1328.595703125
series_33,6379.7522708333345,7187.620352964858,12.290043679268834,40173.0,41390.8203125,1217.8203125,39158.5,41131.5546875,1973.0546875,42530.9,41792.7109375,-738.1890625000015,40208.0,42361.5390625,2153.5390625,45694.1,43549.078125,-2145.0218749999985,52587.0,44220.61328125,-8366.38671875,52823.5,42959.68359375,-9863.81640625,52463.4,43966.30078125,-8497.099218750001,48763.4,45792.6796875,-2970.7203125000015,54990.4,46781.890625,-8208.509375000001,51423.727,46894.4921875,-4529.234812499999,46676.3,41731.15234375,-4945.147656250003,49477.0,42377.82421875,-7099.17578125,47156.1,41476.6796875,-5679.4203124999985,51308.4,41852.4453125,-9455.954687500001,52781.3,43651.3671875,-9129.932812500003,53189.2,44261.33984375,-8927.860156249997,54267.3,45677.83984375,-8589.460156250003,51340.0,46248.12890625,-5091.87109375,53691.0,45599.703125,-8091.296875,52294.44,47064.55078125,-5229.889218750002,58169.7,45838.6328125,-12331.067187499997,57787.0,45346.71875,-12440.28125,47477.7,42038.39453125,-5439.305468749997
series_34,12.361963408788043,15.150011360218118,53.43728123161402,40.128,33.77585983276367,-6.352140167236328,15.144,32.08795928955078,16.943959289550783,35.0,33.35789489746094,-1.6421051025390625,30.0,25.64320945739746,-4.356790542602539,30.0,29.843549728393555,-0.1564502716064453,50.0,32.408512115478516,-17.591487884521484,65.0,34.258060455322266,-30.741939544677734,18.649,33.363243103027344,14.714243103027343,15.176,30.16988182067871,14.99388182067871,18.28,31.368471145629883,13.088471145629882,55.172,31.828392028808594,-23.343607971191403,33.0,33.15599060058594,0.1559906005859375,10.122,33.05214309692383,22.93014309692383,27.0,33.287193298339844,6.287193298339844,40.0,27.1259765625,-12.8740234375,12.0,30.08082389831543,18.08082389831543,36.0,30.55109977722168,-5.44890022277832,33.199,35.927059173583984,2.7280591735839863,0.0,31.28944969177246,31.28944969177246,38.0,31.126562118530273,-6.873437881469727,15.0,34.18088150024414,19.18088150024414,20.0,31.63301658630371,11.633016586303711,40.335,30.97286605834961,-9.362133941650391,25.0,30.917991638183594,5.917991638183594
series_35,827.6365366015625,1111.1588055344905,5.446838619035124,14468.21558,13812.126953125,-656.088626875,13005.34058,13893.080078125,887.739498125,14030.44203,13989.5673828125,-40.87464718750016,13963.80254,13980.9970703125,17.19453031249941,13784.0,14288.01171875,504.01171875,14930.95652,14214.69921875,-716.2573012499997,13626.33696,13713.07421875,86.73725874999946,13712.53261,13273.916015625,-438.6165943750002,14360.53986,13880.76953125,-479.7703287500008,14398.85507,14141.8623046875,-256.9927653124996,14748.8442,13977.8125,-771.0316999999995,13531.38043,13871.005859375,339.62542937500075,17158.79167,13905.298828125,-3253.4928418749987,14181.32246,14152.919921875,-28.40253812499941,14942.16486,13960.8837890625,-981.2810709375008,15559.58333,14040.974609375,-1518.6087206249995,14834.45652,14312.361328125,-522.0951918749997,15841.76812,14157.58984375,-1684.1782762500006,14086.58514,14035.02734375,-51.55779624999923,14758.76812,13618.2587890625,-1140.5093309375006,14787.08877,14020.1748046875,-766.9139653125003,15384.39493,13865.63671875,-1518.7582112500004,15633.33333,13759.873046875,-1873.4602831249995,14732.01087,13402.9326171875,-1329.0782528125
series_36,11.19009677886963,16.191952310714747,60.62154727004773,27.54,9.2964448928833,-18.2435551071167,12.76,12.38485050201416,-0.37514949798583963,13.26,11.420991897583008,-1.839008102416992,13.78,32.96339416503906,19.18339416503906,0.0,12.90458869934082,12.90458869934082,13.56,16.042192459106445,2.482192459106445,13.86,15.018071174621582,1.1580711746215826,0.0,12.292450904846191,12.292450904846191,13.15,16.832500457763672,3.6825004577636715,13.68,19.221717834472656,5.5417178344726565,13.57,19.367456436157227,5.797456436157226,0.0,18.9447021484375,18.9447021484375,13.41,19.56596565246582,6.15596565246582,13.59,14.392300605773926,0.8023006057739259,13.43,26.40103530883789,12.971035308837891,12.92,19.399118423461914,6.479118423461914,0.0,18.610761642456055,18.610761642456055,12.95,16.858991622924805,3.9089916229248054,14.47,17.494749069213867,3.0247490692138665,0.0,10.711493492126465,10.711493492126465,13.85,67.99687194824219,54.146871948242186,0.0,30.173866271972656,30.173866271972656,12.76,16.5655460357666,3.8055460357666018,0.0,15.326835632324219,15.326835632324219
series_37,5771.194613281249,6419.56094402051,10.494412589051562,51978.8,44147.21875,-7831.581250000003,47197.3,44790.98828125,-2406.311718750003,51336.2,45243.08984375,-6093.110156249997,51127.952,46357.6484375,-4770.3035624999975,55031.9,49879.76953125,-5152.1304687500015,57510.1,49608.1796875,-7901.9203124999985,57228.7,49761.6875,-7467.012499999997,57131.25,48907.32421875,-8223.92578125,54191.6,50766.59765625,-3425.0023437499985,52328.3,49259.4296875,-3068.870312500003,42327.7,44711.3125,2383.612500000003,42687.7,42588.82421875,-98.87578124999709,53025.2,45130.84765625,-7894.352343749997,46876.1,45428.34765625,-1447.7523437499985,53991.4,45847.9375,-8143.4625000000015,56191.2,47540.265625,-8650.934374999997,59151.2,49693.76953125,-9457.430468749997,61377.4,50202.37890625,-11175.021093750001,56422.531,50037.48828125,-6385.042718750003,58577.591,51294.37890625,-7283.21209375,59526.16,52718.3984375,-6807.7615625000035,55182.9,49574.33203125,-5608.5679687500015,50419.7,45005.2109375,-5414.489062499997,44735.8,43317.8125,-1417.987500000003
series_38,324.01930289713545,393.22999271482894,23.937716934552647,1494.295,1515.4158935546875,21.120893554687427,1302.214,1537.0152587890625,234.80125878906256,1319.707,1634.2283935546875,314.5213935546874,1253.397,1633.7144775390625,380.31747753906257,1181.129,1653.4366455078125,472.3076455078126,1502.145,1662.2529296875,160.10792968750002,1681.269,1683.46435546875,2.1953554687499945,1858.151,1679.004150390625,-179.14684960937507,1690.091,1813.4581298828125,123.3671298828126,2158.106,1963.489990234375,-194.61600976562522,2361.449,2006.954833984375,-354.49416601562507,1470.529,1784.013671875,313.484671875,1707.03,1573.4525146484375,-133.57748535156247,1274.821,1751.21337890625,476.3923789062501,1149.86,1737.00244140625,587.1424414062501,1117.96,1719.4683837890625,601.5083837890625,1745.706,1596.494384765625,-149.2116152343749,1321.299,1887.4788818359375,566.1798818359375,1033.068,1960.48046875,927.41246875,1248.497,1838.7589111328125,590.2619111328124,1529.686,1777.402099609375,247.71609960937508,2044.171,1855.40185546875,-188.76914453125005,2421.852,1920.583740234375,-501.26825976562486,1775.086,1831.62841796875,56.54241796874999
series_39,0.8459335073906308,2.086989028320153,,0.0,-0.054632414132356644,-0.054632414132356644,0.0,-0.05292266607284546,-0.05292266607284546,0.0,0.03211227431893349,0.03211227431893349,0.0,0.1138288825750351,0.1138288825750351,0.0,4.401789665222168,4.401789665222168,0.0,2.572676658630371,2.572676658630371,0.0,0.0368611142039299,0.0368611142039299,0.0,-0.07065033167600632,-0.07065033167600632,0.0,-0.008458404801785946,-0.008458404801785946,0.0,0.17046187818050385,0.17046187818050385,0.0,-0.026823576539754868,-0.026823576539754868,0.0,0.0604565404355526,0.0604565404355526,0.0,-0.1368701159954071,-0.1368701159954071,0.0,0.001667938195168972,0.001667938195168972,0.0,0.0347525030374527,0.0347525030374527,0.0,0.1306506246328354,0.1306506246328354,0.0,7.673807621002197,7.673807621002197,0.0,-0.08150161802768707,-0.08150161802768707,0.0,4.419613361358643,4.419613361358643,0.0,-0.015036468394100666,-0.015036468394100666,0.0,0.027863310649991035,0.027863310649991035,0.0,0.10272780805826187,0.10272780805826187,0.0,-0.03145187348127365,-0.03145187348127365,0.0,-0.04478652775287628,-0.04478652775287628
